"Stn.Id","year","date","Latitude","Longitude","mid_dt","ECOSTRESS","dt","Air_Temp","Location","eco1_orth","eco2_orth","eco3_orth","eco4_orth","eco5_orth","eco6_orth","eco7_orth","ECOSTRESS2","ECOSTRESS3","sunrise","sunset","closest_sunset","daytime","time_of_day","dayness","morning","dawn","dusk","dawn.dusk","deepnight","month","Band1","Band2","Band3","Band4","Band5","Band6","Band7","NDVI","NDBI","vegetated","built","landcover","Agriculture"
2,2019,2019-07-31,36.336222,-120.11291,2019-07-31 15:30:00,46.87,2019-07-31 15:55:57,34.8,"FivePoints",21.193248758963,137.007807860839,-901.356261876816,-38397.6177592494,-332762.084479026,2895715.73782778,110296676.614044,2196.7969,102963.870703,2019-07-31 06:07:21,2019-07-31 20:08:45,2019-07-31 20:08:45,TRUE,"Day",4.21333333333333,"sunset",FALSE,FALSE,FALSE,FALSE,7,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-06,36.336222,-120.11291,2019-08-06 20:30:00,28.53,2019-08-06 20:43:56,27.7,"FivePoints",2.85324875896304,-162.116187906635,342.866256719073,28759.1597939278,-216469.537277192,-4948011.63310051,65650388.5924988,813.960900000002,23222.3044770001,2019-08-06 06:12:13,2019-08-06 20:03:05,2019-08-06 20:03:05,FALSE,"Night",-0.680833333333333,"sunset",FALSE,TRUE,TRUE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-10,36.336222,-120.11291,2019-08-10 18:30:00,29.97,2019-08-10 19:02:47,27.8,"FivePoints",4.29324875896304,-162.965898162623,-78.6272704444018,30484.2005578459,-103407.05264508,-5878669.18243313,37532330.157547,898.200900000002,26919.0809730001,2019-08-10 06:15:29,2019-08-10 19:58:52,2019-08-10 19:58:52,TRUE,"Day",0.934722222222222,"sunset",FALSE,TRUE,TRUE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-11,36.336222,-120.11291,2019-08-11 11:30:00,39.75,2019-08-11 11:43:11,27.4,"FivePoints",14.073248758963,-59.0052469845467,-2262.53329997748,-5400.66565324506,388545.12917196,3950155.78491449,-52983103.9576263,1580.0625,62807.484375,2019-08-11 06:16:19,2019-08-11 19:57:46,2019-08-11 19:57:46,TRUE,"Day",5.44777777777778,"sunrise",FALSE,FALSE,FALSE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-15,36.336222,-120.11291,2019-08-15 10:30:00,37.25,2019-08-15 10:02:41,34,"FivePoints",11.573248758963,-103.780055567901,-1975.55400125177,9934.53581704455,400986.844388649,-43106.3134169579,-83640842.0561371,1387.5625,51686.703125,2019-08-15 06:19:35,2019-08-15 19:53:09,2019-08-15 19:53:09,TRUE,"Day",3.71833333333333,"sunrise",FALSE,FALSE,FALSE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-19,36.336222,-120.11291,2019-08-19 08:30:00,17.31,2019-08-19 08:24:36,21.3,"FivePoints",-8.36675124103699,-13.4503288287214,1318.12016597066,-17544.7641066168,45089.4753248468,2847282.26342916,-53185637.2167664,299.6361,5186.700891,2019-08-19 06:22:51,2019-08-19 19:48:17,2019-08-19 19:48:17,TRUE,"Day",2.02916666666667,"sunrise",FALSE,FALSE,FALSE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-22,36.336222,-120.11291,2019-08-22 07:30:00,20.87,2019-08-22 07:34:57,24,"FivePoints",-4.80675124103698,-87.8902014060267,1700.0902021964,-3467.77586599626,-270952.047496609,3815021.92432594,11275632.2983093,435.5569,9090.07250300001,2019-08-22 06:25:17,2019-08-22 19:44:27,2019-08-21 19:44:27,FALSE,"Night",1.16111111111111,"sunrise",TRUE,FALSE,TRUE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-25,36.336222,-120.11291,2019-08-25 13:30:00,46.47,2019-08-25 13:16:19,36.2,"FivePoints",20.793248758963,123.307838487507,-1088.10324710769,-38096.9485406398,-278902.127945662,3727407.57957983,109387631.960373,2159.4609,100350.148023,2019-08-25 06:27:41,2019-08-25 19:40:29,2019-08-25 19:40:29,TRUE,"Day",6.40277777777778,"sunset",FALSE,FALSE,FALSE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-26,36.336222,-120.11291,2019-08-26 05:30:00,19.29,2019-08-26 05:56:40,19.7,"FivePoints",-6.38675124103697,-57.9806804307076,1638.7898168791,-10901.2053252265,-145913.956176937,4100887.45566511,-24603985.0868683,372.104100000001,7177.88808900002,2019-08-26 06:28:29,2019-08-26 19:39:08,2019-08-25 19:39:08,FALSE,"Night",-0.530277777777778,"sunrise",TRUE,FALSE,TRUE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-08-30,36.336222,-120.11291,2019-08-30 04:30:00,18.53,2019-08-30 04:18:27,17.9,"FivePoints",-7.14675124103696,-41.8154222400475,1549.95022643394,-13908.1049289571,-75079.5909103304,3835322.67287493,-38699664.3822021,343.360900000001,6362.47747700003,2019-08-30 06:31:39,2019-08-30 19:33:38,2019-08-29 19:33:38,FALSE,"Night",-2.22,"sunrise",FALSE,FALSE,FALSE,FALSE,8,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
